Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DR,20.75,Low Fat,0.0,Drinks,153.8024,38,Medium,Tier 3,Supermarket Type3,7741.9224
FD,7.26,Low Fat,0.02414202,Meat,117.415,25,not_mentioned,Tier 3,Grocery Store,466.06
FD,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,14,Medium,Tier 3,Supermarket Type2,651.1524
DR,8.26,Regular,0.032435437,Drinks,124.873,19,Small,Tier 2,Supermarket Type1,2956.152
FD,12.85,Regular,0.152099033,Fruits and Vegetables,252.6382,19,Small,Tier 2,Supermarket Type1,3532.7348
FD,17.85,Low Fat,0.0,Frozen Foods,148.005,14,Medium,Tier 3,Supermarket Type2,898.83
FD,18.75,Low Fat,0.052800258,snacks_breakfast_type,193.2504,19,Small,Tier 2,Supermarket Type1,2684.5056
NC,11.15,Low Fat,0.032250092,others,164.0526,19,Small,Tier 2,Supermarket Type1,4769.1254
NC,13.85,Low Fat,0.031402114,others,40.248,21,not_mentioned,Tier 2,Supermarket Type1,319.584
FD,10.65,Low Fat,0.024107056,Fruits and Vegetables,56.6272,16,not_mentioned,Tier 2,Supermarket Type1,447.4176
NC,20.2,Low Fat,0.112321218,others,123.6046,26,Small,Tier 1,Supermarket Type1,2988.1104
DR,7.27,Low Fat,0.124448295,Drinks,112.0518,38,Small,Tier 1,Grocery Store,113.8518
NC,5.17,Low Fat,0.053148497,others,36.3874,38,Small,Tier 1,Grocery Store,105.8622
FD,14.65,Regular,0.0,snacks_breakfast_type,52.6666,38,Medium,Tier 3,Supermarket Type3,717.7324
DR,9.3,Low Fat,0.04357366,Drinks,192.8846,38,Medium,Tier 3,Supermarket Type3,2293.0152
FD,14.6,Regular,0.075215349,Fruits and Vegetables,108.4254,38,Small,Tier 1,Grocery Store,217.0508
DR,16.2,Low Fat,0.019417732,Drinks,153.7972,21,not_mentioned,Tier 2,Supermarket Type1,1402.1748
FD,11.35,Regular,0.023358738,Dairy,184.4608,24,Medium,Tier 1,Supermarket Type1,4042.7376
DR,8.365,Low Fat,0.120256303,Drinks,39.2506,25,not_mentioned,Tier 3,Grocery Store,75.9012
NC,14.0,Low Fat,0.028980533,others,129.531,14,Medium,Tier 3,Supermarket Type2,2077.296
FD,14.5,Low Fat,0.063750302,others,153.4682,38,Medium,Tier 3,Supermarket Type3,2287.023
NC,16.35,Low Fat,0.013393537,others,106.028,21,not_mentioned,Tier 2,Supermarket Type1,1065.28
NC,13.0,Low Fat,0.099479703,others,44.906,24,Medium,Tier 1,Supermarket Type1,652.484
FD,19.7,Low Fat,0.053523765,Fruits and Vegetables,55.393,16,not_mentioned,Tier 2,Supermarket Type1,1471.418
FD,17.5,Low Fat,0.027022883,Frozen Foods,262.491,16,not_mentioned,Tier 2,Supermarket Type1,5259.82
DR,8.67,Low Fat,0.065436581,Drinks,142.9128,26,Small,Tier 1,Supermarket Type1,2013.3792
FD,5.37,Regular,0.245542627,others,172.2764,38,Small,Tier 1,Grocery Store,171.7764
FD,6.195,Low Fat,0.07198553,snacks_breakfast_type,122.2098,26,Small,Tier 1,Supermarket Type1,1205.098
DR,5.655,Low Fat,0.174934513,Drinks,145.0102,36,High,Tier 3,Supermarket Type1,1895.5326
FD,8.155,Low Fat,0.119428052,Meat,190.853,19,Small,Tier 2,Supermarket Type1,2466.789
FD,17.1,Low Fat,0.127792701,Fruits and Vegetables,111.1886,38,Medium,Tier 3,Supermarket Type3,4447.544
FD,14.1,Low Fat,0.111936685,snacks_breakfast_type,198.8084,25,not_mentioned,Tier 3,Grocery Store,992.042
FD,11.35,Regular,0.0,snacks_breakfast_type,101.5016,26,Small,Tier 1,Supermarket Type1,202.4032
FD,8.3,Regular,0.038211537,Dairy,87.7198,26,Small,Tier 1,Supermarket Type1,1569.9564
FD,10.1,Low Fat,0.024159767,others,114.715,19,Small,Tier 2,Supermarket Type1,815.605
DR,6.57,Low Fat,0.066069578,Drinks,261.0278,26,Small,Tier 1,Supermarket Type1,4165.2448
FD,17.35,Regular,0.146895866,others,149.605,14,Medium,Tier 3,Supermarket Type2,3745.125
FD,14.85,Low Fat,0.0,others,187.7214,25,not_mentioned,Tier 3,Grocery Store,188.4214
FD,8.42,Regular,0.030968306,others,227.8352,14,Medium,Tier 3,Supermarket Type2,3435.528
FD,5.34,Regular,0.005935001,snacks_breakfast_type,98.8358,38,Medium,Tier 3,Supermarket Type3,2010.716
FD,17.35,Regular,0.02758789,others,86.1856,36,High,Tier 3,Supermarket Type1,703.0848
FD,7.75,Low Fat,0.043414959,Baking Goods,93.1436,14,Medium,Tier 3,Supermarket Type2,1418.154
FD,17.85,Low Fat,0.046824729,Meat,153.6682,14,Medium,Tier 3,Supermarket Type2,1829.6184
DR,20.25,Low Fat,0.036399734,Dairy,219.3482,21,not_mentioned,Tier 2,Supermarket Type1,8323.8316
DR,9.5,Low Fat,0.0,Drinks,188.9872,16,not_mentioned,Tier 2,Supermarket Type1,1323.6104
FD,19.35,Regular,0.08186804,Baking Goods,46.8034,38,Medium,Tier 3,Supermarket Type3,1069.2748
NC,20.35,Low Fat,0.021326471,others,76.1328,26,Small,Tier 1,Supermarket Type1,772.328
FD,17.6,Regular,0.028062401,snacks_breakfast_type,44.0402,38,Small,Tier 1,Grocery Store,91.8804
FD,19.5,Regular,0.027458099,others,158.792,14,Medium,Tier 3,Supermarket Type2,2556.672
FD,15.0,Low Fat,0.153861181,Starchy Foods,108.5938,36,High,Tier 3,Supermarket Type1,1393.5194
NC,18.35,Low Fat,0.088551694,others,191.5504,38,Medium,Tier 3,Supermarket Type3,5944.2624
FD,9.0,Low Fat,0.079668739,others,79.6644,14,Medium,Tier 3,Supermarket Type2,1571.288
FD,6.78,Low Fat,0.066565644,Fruits and Vegetables,185.324,36,High,Tier 3,Supermarket Type1,3914.904
FD,20.6,Regular,0.046280998,snacks_breakfast_type,177.4344,16,not_mentioned,Tier 2,Supermarket Type1,1962.7784
FD,17.85,Low Fat,0.081651443,Meat,152.5682,38,Small,Tier 1,Grocery Store,152.4682
FD,7.51,Low Fat,0.01742908,Fruits and Vegetables,229.601,26,Small,Tier 1,Supermarket Type1,6201.927
FD,8.78,Low Fat,0.021498768,Fruits and Vegetables,111.5228,38,Medium,Tier 3,Supermarket Type3,1768.3648
FD,7.68,Low Fat,0.071301323,Fruits and Vegetables,190.8162,16,not_mentioned,Tier 2,Supermarket Type1,2693.8268
FD,11.8,Regular,0.170141787,others,116.7834,36,High,Tier 3,Supermarket Type1,2303.668
FD,15.1,Regular,0.100265027,Fruits and Vegetables,142.5786,14,Medium,Tier 3,Supermarket Type2,3323.0078
FD,9.195,Regular,0.051697108,Baking Goods,79.2644,24,Medium,Tier 1,Supermarket Type1,864.2084
FD,15.6,Regular,0.035334201,snacks_breakfast_type,115.3518,38,Medium,Tier 3,Supermarket Type3,2277.036
FD,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,26,Small,Tier 1,Supermarket Type1,3523.4136
FD,19.0,Regular,0.103449993,Fruits and Vegetables,225.472,26,Small,Tier 1,Supermarket Type1,3169.208
NC,8.97,Low Fat,0.092564193,others,53.4956,38,Medium,Tier 3,Supermarket Type3,2129.2284
FD,8.895,Low Fat,0.026397141,Frozen Foods,207.8954,21,not_mentioned,Tier 2,Supermarket Type1,3542.7218
FD,14.85,Regular,0.009958941,snacks_breakfast_type,157.963,21,not_mentioned,Tier 2,Supermarket Type1,2816.334
DR,6.135,Low Fat,0.0,Drinks,114.286,26,Small,Tier 1,Supermarket Type1,2376.906
FD,5.26,Regular,0.041837331,Baking Goods,161.8868,24,Medium,Tier 1,Supermarket Type1,5077.3908
FD,12.15,Low Fat,0.021719387,snacks_breakfast_type,163.1184,19,Small,Tier 2,Supermarket Type1,3467.4864
NC,12.35,Low Fat,0.041729735,others,36.3216,19,Small,Tier 2,Supermarket Type1,276.9728
FD,15.1,Regular,0.067181098,snacks_breakfast_type,258.8304,24,Medium,Tier 1,Supermarket Type1,5424.9384
DR,8.27,Regular,0.128126825,Drinks,183.6924,24,Medium,Tier 1,Supermarket Type1,1295.6468
FD,12.15,Low Fat,0.015548178,Frozen Foods,211.2928,16,not_mentioned,Tier 2,Supermarket Type1,5049.4272
FD,13.35,Low Fat,0.139669224,Frozen Foods,147.6392,24,Medium,Tier 1,Supermarket Type1,1938.8096
NC,13.65,Low Fat,0.077219509,others,56.493,19,Small,Tier 2,Supermarket Type1,509.337
NC,12.1,Low Fat,0.015359722,others,163.7526,38,Medium,Tier 3,Supermarket Type3,1973.4312
NC,10.6,Low Fat,0.035336287,others,87.0224,14,Medium,Tier 3,Supermarket Type2,1193.1136
NC,10.0,Low Fat,0.089078338,others,147.1102,36,High,Tier 3,Supermarket Type1,2916.204
FD,17.75,Low Fat,0.076113671,Baking Goods,111.4544,21,not_mentioned,Tier 2,Supermarket Type1,1006.6896
FD,7.5,Low Fat,0.051038045,others,121.7072,16,not_mentioned,Tier 2,Supermarket Type1,3552.7088
FD,20.5,Regular,0.032136417,Frozen Foods,83.9592,25,not_mentioned,Tier 3,Grocery Store,165.1184
FD,14.85,Low Fat,0.09384335,Baking Goods,142.3812,14,Medium,Tier 3,Supermarket Type2,1139.8496
NC,7.72,Low Fat,0.050901814,others,120.5414,38,Small,Tier 1,Grocery Store,365.5242
FD,19.2,Regular,0.005620213,Starchy Foods,226.6062,16,not_mentioned,Tier 2,Supermarket Type1,5191.2426
DR,16.75,Low Fat,0.037160705,Drinks,54.2298,38,Small,Tier 1,Grocery Store,161.7894
NC,5.615,Low Fat,0.12574524,others,122.473,19,Small,Tier 2,Supermarket Type1,1354.903
FD,15.5,Regular,0.075868843,Baking Goods,261.7568,24,Medium,Tier 1,Supermarket Type1,1845.5976
FD,7.59,Regular,0.145335007,Fruits and Vegetables,173.108,21,not_mentioned,Tier 2,Supermarket Type1,2077.296
FD,16.25,Low Fat,0.087102593,Dairy,96.041,36,High,Tier 3,Supermarket Type1,868.869
FD,20.5,Regular,0.019277945,Frozen Foods,82.8592,14,Medium,Tier 3,Supermarket Type2,1733.7432
FD,6.13,Low Fat,0.102607233,Fruits and Vegetables,54.0298,14,Medium,Tier 3,Supermarket Type2,808.947
NC,14.35,Low Fat,0.017135155,others,109.8228,16,not_mentioned,Tier 2,Supermarket Type1,1657.842
FD,19.2,Regular,0.09444959,Frozen Foods,187.8214,16,not_mentioned,Tier 2,Supermarket Type1,4710.535
FD,6.675,Low Fat,0.041986639,snacks_breakfast_type,93.2462,24,Medium,Tier 1,Supermarket Type1,1480.7392
FD,11.65,Regular,0.058822142,Baking Goods,173.5422,24,Medium,Tier 1,Supermarket Type1,3448.844
FD,9.195,Low Fat,0.180588082,snacks_breakfast_type,182.2634,25,not_mentioned,Tier 3,Grocery Store,363.5268
DR,8.895,Low Fat,0.075876602,Drinks,235.9616,16,not_mentioned,Tier 2,Supermarket Type1,1874.8928
FD,6.4,Low Fat,0.148392623,Frozen Foods,41.5796,38,Small,Tier 1,Grocery Store,41.2796
NC,20.2,Low Fat,0.196659953,others,125.8046,38,Small,Tier 1,Grocery Store,249.0092
NC,21.25,Low Fat,0.114246019,others,231.23,16,not_mentioned,Tier 2,Supermarket Type1,3029.39
FD,16.75,Low Fat,0.128861359,snacks_breakfast_type,86.2856,19,Small,Tier 2,Supermarket Type1,1406.1696
DR,12.1,Regular,0.061299601,Drinks,56.2614,21,not_mentioned,Tier 2,Supermarket Type1,552.614
NC,12.5,Low Fat,0.103442268,others,170.8448,26,Small,Tier 1,Supermarket Type1,4942.8992
FD,16.5,Regular,0.068125756,others,101.199,26,Small,Tier 1,Supermarket Type1,1031.99
DR,8.43,Low Fat,0.017322454,Drinks,196.8768,19,Small,Tier 2,Supermarket Type1,3350.3056
FD,15.7,Low Fat,0.12898088,Baking Goods,250.4724,38,Small,Tier 1,Grocery Store,251.6724
FD,11.5,Regular,0.042087749,Frozen Foods,192.682,21,not_mentioned,Tier 2,Supermarket Type1,3861.64
FD,13.0,Regular,0.123089128,snacks_breakfast_type,63.6484,38,Small,Tier 1,Grocery Store,65.2484
FD,15.7,Regular,0.01903743,Fruits and Vegetables,60.5536,16,not_mentioned,Tier 2,Supermarket Type1,490.0288
FD,5.48,Low Fat,0.02528802,Frozen Foods,83.325,25,not_mentioned,Tier 3,Grocery Store,416.125
FD,6.305,Regular,0.12301331,snacks_breakfast_type,93.2436,36,High,Tier 3,Supermarket Type1,2079.9592
NC,13.0,Low Fat,0.099242622,others,46.306,36,High,Tier 3,Supermarket Type1,699.09
NC,20.2,Low Fat,0.074177667,others,93.2462,36,High,Tier 3,Supermarket Type1,1018.0082
FD,18.0,Low Fat,0.124428516,Frozen Foods,119.9124,19,Small,Tier 2,Supermarket Type1,948.0992
DR,13.85,Low Fat,0.034570357,Drinks,117.4492,26,Small,Tier 1,Supermarket Type1,3243.7776
FD,19.7,Low Fat,0.053305463,Fruits and Vegetables,58.193,24,Medium,Tier 1,Supermarket Type1,848.895
FD,7.28,Low Fat,0.027812304,snacks_breakfast_type,147.476,38,Medium,Tier 3,Supermarket Type3,3368.948
NC,5.32,Low Fat,0.093071679,others,103.8674,21,not_mentioned,Tier 2,Supermarket Type1,509.337
FD,8.71,Low Fat,0.139202085,others,46.1376,19,Small,Tier 2,Supermarket Type1,383.5008
NC,15.6,Low Fat,0.066829875,others,185.5924,24,Medium,Tier 1,Supermarket Type1,3146.5708
DR,19.7,Low Fat,0.024756031,Drinks,83.8592,14,Medium,Tier 3,Supermarket Type2,247.6776
NC,15.35,Low Fat,0.015673267,others,145.047,19,Small,Tier 2,Supermarket Type1,2719.793
FD,5.325,Regular,0.0,Dairy,55.8298,19,Small,Tier 2,Supermarket Type1,485.3682
NC,18.6,Low Fat,0.080111611,others,94.6436,38,Medium,Tier 3,Supermarket Type3,4065.3748
FD,8.1,Regular,0.0,others,88.5198,36,High,Tier 3,Supermarket Type1,261.6594
FD,12.35,Regular,0.0,Baking Goods,76.2328,26,Small,Tier 1,Supermarket Type1,1544.656
FD,18.2,Low Fat,0.089901774,Fruits and Vegetables,197.511,26,Small,Tier 1,Supermarket Type1,392.822
NC,5.11,Low Fat,0.035071955,others,163.221,16,not_mentioned,Tier 2,Supermarket Type1,2773.057
NC,19.5,Low Fat,0.014296484,others,53.7614,24,Medium,Tier 1,Supermarket Type1,1436.7964
DR,10.8,Low Fat,0.0,Drinks,72.338,24,Medium,Tier 1,Supermarket Type1,805.618
NC,16.0,Low Fat,0.072655379,others,229.8668,19,Small,Tier 2,Supermarket Type1,4837.7028
FD,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,36,High,Tier 3,Supermarket Type1,2085.9514
FD,4.785,Low Fat,0.092516598,snacks_breakfast_type,120.1098,36,High,Tier 3,Supermarket Type1,1325.6078
NC,11.6,Low Fat,0.037639672,others,98.4042,24,Medium,Tier 1,Supermarket Type1,1388.8588
FD,17.25,Regular,0.0,snacks_breakfast_type,95.2068,36,High,Tier 3,Supermarket Type1,2721.7904
FD,19.35,Regular,0.065203103,Meat,166.0816,38,Medium,Tier 3,Supermarket Type3,5033.448
FD,15.85,Low Fat,0.069043044,snacks_breakfast_type,218.7166,36,High,Tier 3,Supermarket Type1,4136.6154
FD,18.0,Low Fat,0.124645538,Frozen Foods,117.2124,24,Medium,Tier 1,Supermarket Type1,2133.2232
FD,16.75,Low Fat,0.045138797,snacks_breakfast_type,187.9556,21,not_mentioned,Tier 2,Supermarket Type1,2816.334
FD,7.3,Low Fat,0.086266286,Frozen Foods,147.2076,24,Medium,Tier 1,Supermarket Type1,1921.4988
FD,11.35,Regular,0.044764726,snacks_breakfast_type,102.4016,38,Medium,Tier 3,Supermarket Type3,2428.8384
NC,8.27,Low Fat,0.018813601,others,237.988,26,Small,Tier 1,Supermarket Type1,7190.64
NC,12.3,Low Fat,0.076709639,others,247.846,21,not_mentioned,Tier 2,Supermarket Type1,3448.844
DR,8.88,Low Fat,0.086916126,Drinks,153.3682,24,Medium,Tier 1,Supermarket Type1,1219.7456
FD,15.7,Regular,0.027729547,others,169.379,14,Medium,Tier 3,Supermarket Type2,1528.011
NC,14.8,Low Fat,0.032606181,others,193.5794,25,not_mentioned,Tier 3,Grocery Store,390.1588
NC,12.15,Low Fat,0.079046992,others,39.8506,38,Medium,Tier 3,Supermarket Type3,1480.0734
NC,9.105,Low Fat,0.038559926,others,33.89,21,not_mentioned,Tier 2,Supermarket Type1,99.87
FD,11.6,Regular,0.157075658,snacks_breakfast_type,166.6474,24,Medium,Tier 1,Supermarket Type1,4211.185
FD,13.5,Regular,0.067543727,Dairy,57.2562,38,Medium,Tier 3,Supermarket Type3,2073.967
FD,6.32,Low Fat,0.012656359,Meat,37.8822,38,Medium,Tier 3,Supermarket Type3,1021.3372
FD,6.425,Low Fat,0.01043823,others,115.8808,26,Small,Tier 1,Supermarket Type1,1757.712
NC,10.895,Low Fat,0.020994339,others,255.6672,21,not_mentioned,Tier 2,Supermarket Type1,4346.3424
FD,7.075,Low Fat,0.022694623,Frozen Foods,98.8068,16,not_mentioned,Tier 2,Supermarket Type1,2527.3768
NC,6.38,Low Fat,0.015186146,others,144.947,24,Medium,Tier 1,Supermarket Type1,3435.528
FD,9.195,Regular,0.122802943,Fruits and Vegetables,100.1016,14,Medium,Tier 3,Supermarket Type2,1113.2176
FD,8.02,Low Fat,0.111666665,snacks_breakfast_type,155.2998,21,not_mentioned,Tier 2,Supermarket Type1,1230.3984
FD,21.25,Low Fat,0.155250377,snacks_breakfast_type,175.737,36,High,Tier 3,Supermarket Type1,2117.244
NC,9.3,Low Fat,0.044843161,others,246.1802,14,Medium,Tier 3,Supermarket Type2,2702.4822
FD,16.7,Regular,0.118883724,Fruits and Vegetables,180.3976,38,Medium,Tier 3,Supermarket Type3,7425.0016
FD,8.89,Regular,0.087894475,snacks_breakfast_type,121.173,38,Medium,Tier 3,Supermarket Type3,2586.633
NC,7.39,Low Fat,0.120467994,others,145.147,24,Medium,Tier 1,Supermarket Type1,5296.439
FD,8.985,Low Fat,0.184440421,Fruits and Vegetables,99.67,16,not_mentioned,Tier 2,Supermarket Type1,3295.71
FD,12.6,Regular,0.073562475,Dairy,254.9356,38,Medium,Tier 3,Supermarket Type3,8138.7392
NC,8.27,Low Fat,0.01889024,others,238.188,14,Medium,Tier 3,Supermarket Type2,3835.008
FD,17.7,Regular,0.135646297,Starchy Foods,186.0924,14,Medium,Tier 3,Supermarket Type2,3516.7556
NC,21.1,Low Fat,0.029173031,others,145.7786,16,not_mentioned,Tier 2,Supermarket Type1,1444.786
FD,9.7,Regular,0.029023048,others,177.837,38,Medium,Tier 3,Supermarket Type3,6704.606
FD,20.0,Regular,0.059889718,Baking Goods,168.5132,19,Small,Tier 2,Supermarket Type1,2874.9244
FD,15.6,Low Fat,0.116347087,Frozen Foods,76.867,38,Medium,Tier 3,Supermarket Type3,2526.711
NC,8.51,Low Fat,0.016135764,others,195.6478,24,Medium,Tier 1,Supermarket Type1,4262.4516
NC,5.03,Low Fat,0.008664064,others,119.3756,21,not_mentioned,Tier 2,Supermarket Type1,605.878
FD,4.92,Low Fat,0.0,Baking Goods,196.5084,38,Medium,Tier 3,Supermarket Type3,793.6336
FD,13.15,Low Fat,0.036641589,Frozen Foods,180.7976,36,High,Tier 3,Supermarket Type1,6157.3184
FD,8.89,Low Fat,0.009163216,Frozen Foods,101.7016,25,not_mentioned,Tier 3,Grocery Store,101.2016
NC,20.5,Low Fat,0.032762495,others,40.0822,19,Small,Tier 2,Supermarket Type1,1257.0304
FD,6.405,Low Fat,0.136512858,snacks_breakfast_type,128.7678,24,Medium,Tier 1,Supermarket Type1,3052.0272
FD,20.85,Low Fat,0.037372847,Frozen Foods,192.7478,36,High,Tier 3,Supermarket Type1,3099.9648
NC,15.2,Low Fat,0.033735909,others,110.9912,14,Medium,Tier 3,Supermarket Type2,1856.2504
FD,17.2,Regular,0.021031586,others,164.7184,38,Small,Tier 1,Grocery Store,495.3552
FD,18.75,Low Fat,0.052917345,snacks_breakfast_type,190.6504,21,not_mentioned,Tier 2,Supermarket Type1,1342.2528
FD,9.3,Low Fat,0.066918731,Frozen Foods,184.2292,21,not_mentioned,Tier 2,Supermarket Type1,1641.8628
FD,20.25,Regular,0.102704495,others,94.312,19,Small,Tier 2,Supermarket Type1,2982.784
FD,10.89,Low Fat,0.026749991,Frozen Foods,106.928,38,Medium,Tier 3,Supermarket Type3,2876.256
FD,6.425,Low Fat,0.06316338,snacks_breakfast_type,132.2626,19,Small,Tier 2,Supermarket Type1,2098.6016
FD,13.65,Low Fat,0.065313024,Frozen Foods,47.1402,38,Medium,Tier 3,Supermarket Type3,1516.0266
FD,11.0,Regular,0.056782237,Fruits and Vegetables,241.2512,38,Medium,Tier 3,Supermarket Type3,8239.9408
FD,15.6,Regular,0.035561344,snacks_breakfast_type,112.1518,24,Medium,Tier 1,Supermarket Type1,1821.6288
DR,17.25,Low Fat,0.035057688,Dairy,91.612,19,Small,Tier 2,Supermarket Type1,279.636
DR,16.1,Low Fat,0.023613955,Drinks,192.8846,24,Medium,Tier 1,Supermarket Type1,5350.3688
FD,10.5,Regular,0.013551445,snacks_breakfast_type,142.0154,14,Medium,Tier 3,Supermarket Type2,2410.8618
FD,8.895,Regular,0.088821765,snacks_breakfast_type,125.173,16,not_mentioned,Tier 2,Supermarket Type1,2956.152
FD,15.6,Regular,0.099344826,Dairy,63.6194,21,not_mentioned,Tier 2,Supermarket Type1,743.0328
NC,12.5,Low Fat,0.103422709,others,169.9448,19,Small,Tier 2,Supermarket Type1,2897.5616
DR,8.85,Regular,0.112571187,Drinks,122.0388,36,High,Tier 3,Supermarket Type1,1609.9044
FD,9.035,Regular,0.174450933,Meat,151.0708,16,not_mentioned,Tier 2,Supermarket Type1,2708.4744
FD,12.0,Regular,0.020407296,Meat,99.9042,19,Small,Tier 2,Supermarket Type1,595.2252
FD,9.195,Regular,0.122202946,Fruits and Vegetables,100.1016,36,High,Tier 3,Supermarket Type1,1619.2256
FD,7.435,Low Fat,0.122735471,Starchy Foods,205.2638,36,High,Tier 3,Supermarket Type1,3520.0846
FD,6.865,Low Fat,0.056945936,snacks_breakfast_type,214.6218,21,not_mentioned,Tier 2,Supermarket Type1,1923.4962
FD,7.97,Low Fat,0.0,others,109.4596,38,Medium,Tier 3,Supermarket Type3,1833.6132
FD,17.75,Low Fat,0.073349552,others,34.2216,36,High,Tier 3,Supermarket Type1,934.7832
FD,11.15,Regular,0.105287746,Baking Goods,103.2648,19,Small,Tier 2,Supermarket Type1,2388.8904
FD,18.25,Regular,0.170000805,Dairy,155.963,38,Medium,Tier 3,Supermarket Type3,4537.427
FD,8.95,Regular,0.153456703,Dairy,264.091,38,Small,Tier 1,Grocery Store,262.991
FD,17.7,Regular,0.016582833,Fruits and Vegetables,50.5034,36,High,Tier 3,Supermarket Type1,1458.102
DR,14.6,Low Fat,0.151180862,Drinks,47.5692,14,Medium,Tier 3,Supermarket Type2,443.4228
FD,10.395,Low Fat,0.031273559,others,160.0604,24,Medium,Tier 1,Supermarket Type1,1267.6832
FD,14.5,Regular,0.058918844,Fruits and Vegetables,169.7448,24,Medium,Tier 1,Supermarket Type1,3238.4512
FD,9.895,Regular,0.048761046,Frozen Foods,260.5278,21,not_mentioned,Tier 2,Supermarket Type1,8851.1452
NC,16.25,Low Fat,0.039207025,others,116.1176,24,Medium,Tier 1,Supermarket Type1,2633.9048
NC,8.42,Low Fat,0.070856383,others,217.4192,14,Medium,Tier 3,Supermarket Type2,431.4384
FD,20.5,Low Fat,0.036110222,Fruits and Vegetables,120.1756,36,High,Tier 3,Supermarket Type1,2059.9852
DR,15.85,Low Fat,0.108206497,Drinks,58.3904,16,not_mentioned,Tier 2,Supermarket Type1,468.7232
FD,9.3,Low Fat,0.291826616,snacks_breakfast_type,107.1964,25,not_mentioned,Tier 3,Grocery Store,420.7856
NC,11.5,Low Fat,0.01774202,others,129.6626,16,not_mentioned,Tier 2,Supermarket Type1,1836.2764
NC,18.5,Low Fat,0.033997473,others,129.9284,24,Medium,Tier 1,Supermarket Type1,1845.5976
NC,20.5,Low Fat,0.023274107,others,154.134,16,not_mentioned,Tier 2,Supermarket Type1,2909.546
NC,5.5,Low Fat,0.047364617,others,100.0016,16,not_mentioned,Tier 2,Supermarket Type1,708.4112
FD,5.46,Regular,0.107036943,Fruits and Vegetables,144.2786,19,Small,Tier 2,Supermarket Type1,288.9572
FD,18.7,Low Fat,0.065872936,Fruits and Vegetables,113.1886,38,Small,Tier 1,Grocery Store,111.1886
FD,15.1,Regular,0.1748389,Fruits and Vegetables,142.8786,38,Small,Tier 1,Grocery Store,433.4358
FD,20.75,Low Fat,0.149404057,snacks_breakfast_type,192.8478,25,not_mentioned,Tier 3,Grocery Store,774.9912
FD,7.35,Low Fat,0.028652919,Fruits and Vegetables,40.5454,21,not_mentioned,Tier 2,Supermarket Type1,545.2902
NC,19.2,Low Fat,0.0,others,127.831,21,not_mentioned,Tier 2,Supermarket Type1,1298.31
FD,13.8,Regular,0.057104066,snacks_breakfast_type,232.6984,14,Medium,Tier 3,Supermarket Type2,1390.1904
FD,16.2,Low Fat,0.044291251,Frozen Foods,43.3454,24,Medium,Tier 1,Supermarket Type1,503.3448
FD,10.195,Regular,0.075291577,Fruits and Vegetables,119.1808,25,not_mentioned,Tier 3,Grocery Store,351.5424
DR,8.43,Low Fat,0.01724183,Drinks,197.0768,38,Medium,Tier 3,Supermarket Type3,8868.456
FD,6.04,Low Fat,0.140571971,snacks_breakfast_type,154.7998,38,Medium,Tier 3,Supermarket Type3,3383.5956
