Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD,9.6,Low Fat,0.148742896,Baking Goods,107.128,38,Small,Tier 1,Grocery Store,319.584
FD,17.35,Low Fat,0.0,Frozen Foods,72.2038,16,not_mentioned,Tier 2,Supermarket Type1,886.8456
NC,9.0,Low Fat,0.032022535,others,101.8016,26,Small,Tier 1,Supermarket Type1,1720.4272
FD,11.85,Regular,0.049842613,Fruits and Vegetables,164.2526,38,Medium,Tier 3,Supermarket Type3,3946.8624
FD,18.7,Low Fat,0.156304192,snacks_breakfast_type,256.3672,38,Small,Tier 1,Grocery Store,255.6672
FD,10.195,Regular,0.012458143,Meat,196.311,26,Small,Tier 1,Supermarket Type1,589.233
DR,15.7,Low Fat,0.037201127,Drinks,181.7634,36,High,Tier 3,Supermarket Type1,2544.6876
FD,15.7,Low Fat,0.045274134,Frozen Foods,177.966,24,Medium,Tier 1,Supermarket Type1,3415.554
NC,8.88,Low Fat,0.098603729,others,210.727,19,Small,Tier 2,Supermarket Type1,4194.54
NC,15.2,Low Fat,0.097457483,others,114.4492,14,Medium,Tier 3,Supermarket Type2,579.246
FD,10.195,Low Fat,0.051661272,snacks_breakfast_type,33.3558,26,Small,Tier 1,Supermarket Type1,848.895
FD,6.67,Regular,0.0,snacks_breakfast_type,133.0626,24,Medium,Tier 1,Supermarket Type1,1573.9512
FD,17.35,Regular,0.041273391,Frozen Foods,91.6804,38,Medium,Tier 3,Supermarket Type3,3858.9768
FD,18.0,Regular,0.141997869,Fruits and Vegetables,90.5514,38,Medium,Tier 3,Supermarket Type3,2036.6822
FD,8.975,Regular,0.0,others,84.9224,14,Medium,Tier 3,Supermarket Type2,1278.336
DR,13.8,Low Fat,0.058339153,Dairy,246.2802,14,Medium,Tier 3,Supermarket Type2,1228.401
FD,16.35,Low Fat,0.020544065,Fruits and Vegetables,49.9324,19,Small,Tier 2,Supermarket Type1,259.662
FD,6.11,Regular,0.103503049,Fruits and Vegetables,129.6968,16,not_mentioned,Tier 2,Supermarket Type1,1174.4712
FD,7.785,Low Fat,0.140342195,Dairy,105.6306,16,not_mentioned,Tier 2,Supermarket Type1,627.1836
NC,8.92,Low Fat,0.12929931,others,178.237,38,Medium,Tier 3,Supermarket Type3,7939.665
FD,18.85,Low Fat,0.036031137,Meat,60.4562,19,Small,Tier 2,Supermarket Type1,1125.8678
FD,11.0,Low Fat,0.008903212,Meat,120.9756,38,Medium,Tier 3,Supermarket Type3,2787.0388
FD,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,26,Small,Tier 1,Supermarket Type1,2416.1882
NC,7.5,Low Fat,0.0,others,59.2588,24,Medium,Tier 1,Supermarket Type1,916.1408
FD,5.985,Low Fat,0.005661669,Baking Goods,186.5924,36,High,Tier 3,Supermarket Type1,2591.2936
FD,6.78,Regular,0.0,Baking Goods,95.012,24,Medium,Tier 1,Supermarket Type1,2050.664
FD,6.195,Low Fat,0.07198553,snacks_breakfast_type,122.2098,26,Small,Tier 1,Supermarket Type1,1205.098
FD,18.6,Regular,0.17133418,Meat,48.8376,36,High,Tier 3,Supermarket Type1,287.6256
FD,8.63,Regular,0.047329385,others,174.1422,25,not_mentioned,Tier 3,Grocery Store,517.3266
FD,11.8,Regular,0.170977155,others,117.0834,14,Medium,Tier 3,Supermarket Type2,1842.9344
FD,7.075,Low Fat,0.058298384,Dairy,145.8128,36,High,Tier 3,Supermarket Type1,1725.7536
FD,8.395,Low Fat,0.039715591,snacks_breakfast_type,100.1042,16,not_mentioned,Tier 2,Supermarket Type1,1289.6546
FD,17.85,Low Fat,0.046824729,Meat,153.6682,14,Medium,Tier 3,Supermarket Type2,1829.6184
FD,12.35,Regular,0.311090379,Baking Goods,79.2328,25,not_mentioned,Tier 3,Grocery Store,154.4656
NC,14.6,Low Fat,0.059611153,others,238.3538,21,not_mentioned,Tier 2,Supermarket Type1,2163.1842
FD,6.63,Regular,0.103517853,Baking Goods,164.95,38,Medium,Tier 3,Supermarket Type3,4161.25
FD,11.65,Regular,0.075834825,snacks_breakfast_type,82.9908,19,Small,Tier 2,Supermarket Type1,1258.362
FD,20.7,Low Fat,0.170072462,others,183.8266,24,Medium,Tier 1,Supermarket Type1,1844.266
FD,8.77,Regular,0.0,Fruits and Vegetables,173.6422,36,High,Tier 3,Supermarket Type1,517.3266
DR,20.25,Low Fat,0.036399734,Dairy,219.3482,21,not_mentioned,Tier 2,Supermarket Type1,8323.8316
FD,13.65,Regular,0.072912432,Frozen Foods,198.4426,26,Small,Tier 1,Supermarket Type1,5536.7928
NC,17.7,Low Fat,0.012567811,others,168.4474,21,not_mentioned,Tier 2,Supermarket Type1,2358.2636
FD,8.315,Regular,0.035773394,Baking Goods,144.3444,16,not_mentioned,Tier 2,Supermarket Type1,3483.4656
FD,17.85,Regular,0.046382793,Fruits and Vegetables,122.8388,38,Medium,Tier 3,Supermarket Type3,2972.1312
DR,7.81,Low Fat,0.067836851,Drinks,246.1486,16,not_mentioned,Tier 2,Supermarket Type1,5375.6692
FD,11.1,Low Fat,0.0,snacks_breakfast_type,220.7482,24,Medium,Tier 1,Supermarket Type1,4380.964
FD,18.1,Low Fat,0.022434418,Fruits and Vegetables,96.2094,24,Medium,Tier 1,Supermarket Type1,952.094
DR,8.88,Low Fat,0.086764795,Drinks,153.8682,19,Small,Tier 2,Supermarket Type1,1829.6184
NC,12.15,Low Fat,0.0,others,39.1506,16,not_mentioned,Tier 2,Supermarket Type1,1480.0734
DR,9.5,Low Fat,0.085437778,Drinks,188.4872,14,Medium,Tier 3,Supermarket Type2,3592.6568
FD,15.25,Low Fat,0.089998959,Frozen Foods,215.1192,21,not_mentioned,Tier 2,Supermarket Type1,2157.192
FD,11.3,Regular,0.054288646,Meat,96.6094,38,Medium,Tier 3,Supermarket Type3,2189.8162
NC,12.15,Low Fat,0.0,others,123.773,26,Small,Tier 1,Supermarket Type1,3325.671
NC,16.35,Low Fat,0.016993204,others,95.741,26,Small,Tier 1,Supermarket Type1,965.41
FD,12.65,Low Fat,0.06908877,Meat,52.3324,38,Medium,Tier 3,Supermarket Type3,1298.31
FD,12.85,Low Fat,0.137441201,snacks_breakfast_type,157.663,24,Medium,Tier 1,Supermarket Type1,2659.871
FD,12.5,Low Fat,0.051970788,Fruits and Vegetables,103.699,25,not_mentioned,Tier 3,Grocery Store,412.796
FD,7.905,Low Fat,0.0,Frozen Foods,109.1254,16,not_mentioned,Tier 2,Supermarket Type1,1627.881
DR,17.85,Low Fat,0.02492239,Drinks,153.4998,14,Medium,Tier 3,Supermarket Type2,2922.1962
FD,7.21,Regular,0.144924795,snacks_breakfast_type,100.8332,21,not_mentioned,Tier 2,Supermarket Type1,1537.998
NC,5.175,Low Fat,0.030349723,others,37.0874,19,Small,Tier 2,Supermarket Type1,423.4488
FD,7.61,Low Fat,0.226284381,Fruits and Vegetables,163.221,38,Small,Tier 1,Grocery Store,326.242
NC,16.2,Low Fat,0.050625182,others,193.1162,16,not_mentioned,Tier 2,Supermarket Type1,2501.4106
FD,14.0,Low Fat,0.02371512,Baking Goods,103.8332,36,High,Tier 3,Supermarket Type1,1743.0644
NC,8.42,Low Fat,0.112177581,others,65.9168,36,High,Tier 3,Supermarket Type1,958.752
FD,9.3,Low Fat,0.04774013,Baking Goods,195.0136,25,not_mentioned,Tier 3,Grocery Store,194.4136
DR,9.395,Low Fat,0.159304333,Drinks,226.172,19,Small,Tier 2,Supermarket Type1,3848.324
FD,17.85,Regular,0.020989308,Meat,260.7936,21,not_mentioned,Tier 2,Supermarket Type1,4697.8848
DR,13.35,Low Fat,0.01769927,Dairy,74.2012,38,Medium,Tier 3,Supermarket Type3,1290.3204
DR,6.13,Low Fat,0.0,Dairy,60.1536,36,High,Tier 3,Supermarket Type1,1102.5648
FD,15.1,Low Fat,0.096658404,Fruits and Vegetables,216.9166,38,Small,Tier 1,Grocery Store,217.7166
FD,20.1,Regular,0.054816926,Fruits and Vegetables,194.282,14,Medium,Tier 3,Supermarket Type2,1544.656
FD,16.5,Regular,0.068511103,others,103.699,16,not_mentioned,Tier 2,Supermarket Type1,1651.184
NC,5.615,Low Fat,0.12574524,others,122.473,19,Small,Tier 2,Supermarket Type1,1354.903
FD,7.52,Regular,0.044023213,Baking Goods,183.095,26,Small,Tier 1,Supermarket Type1,5492.85
FD,9.0,Regular,0.068754395,snacks_breakfast_type,54.5614,38,Medium,Tier 3,Supermarket Type3,1713.1034
FD,13.8,Regular,0.024660202,others,87.4172,25,not_mentioned,Tier 3,Grocery Store,178.4344
FD,17.6,Regular,0.039214444,snacks_breakfast_type,98.241,19,Small,Tier 2,Supermarket Type1,1930.82
FD,20.5,Low Fat,0.036344721,Fruits and Vegetables,122.3756,16,not_mentioned,Tier 2,Supermarket Type1,2544.6876
NC,11.8,Low Fat,0.008554052,others,116.9492,36,High,Tier 3,Supermarket Type1,1969.4364
FD,18.25,Regular,0.170000805,Dairy,155.963,38,Medium,Tier 3,Supermarket Type3,4537.427
NC,20.25,Low Fat,0.148302815,others,108.3938,24,Medium,Tier 1,Supermarket Type1,2787.0388
FD,15.85,Low Fat,0.081914677,snacks_breakfast_type,177.637,24,Medium,Tier 1,Supermarket Type1,3352.303
FD,17.7,Low Fat,0.029914022,snacks_breakfast_type,166.2816,36,High,Tier 3,Supermarket Type1,2516.724
FD,6.035,Regular,0.065771344,Baking Goods,185.324,19,Small,Tier 2,Supermarket Type1,3728.48
FD,13.15,Low Fat,0.043551753,snacks_breakfast_type,184.495,38,Medium,Tier 3,Supermarket Type3,7873.085
NC,12.35,Low Fat,0.163941937,others,117.0124,26,Small,Tier 1,Supermarket Type1,1540.6612
FD,14.65,Regular,0.099692906,snacks_breakfast_type,50.9666,16,not_mentioned,Tier 2,Supermarket Type1,717.7324
FD,10.895,Low Fat,0.059834024,Fruits and Vegetables,133.5284,25,not_mentioned,Tier 3,Grocery Store,263.6568
DR,15.75,Low Fat,0.166174549,Dairy,37.4506,21,not_mentioned,Tier 2,Supermarket Type1,1062.6168
FD,11.15,Low Fat,0.119930029,Dairy,44.2744,19,Small,Tier 2,Supermarket Type1,588.5672
FD,8.985,Regular,0.057944376,Frozen Foods,131.531,21,not_mentioned,Tier 2,Supermarket Type1,1428.141
FD,17.6,Regular,0.065649353,snacks_breakfast_type,94.841,25,not_mentioned,Tier 3,Grocery Store,193.082
NC,5.82,Low Fat,0.080249973,others,168.679,38,Medium,Tier 3,Supermarket Type3,4923.591
FD,13.15,Regular,0.037952777,snacks_breakfast_type,89.5856,26,Small,Tier 1,Supermarket Type1,1494.0552
FD,9.195,Regular,0.064113698,Frozen Foods,86.5566,24,Medium,Tier 1,Supermarket Type1,1183.7924
DR,15.0,Low Fat,0.048841794,Drinks,64.7168,38,Medium,Tier 3,Supermarket Type3,3068.0064
NC,19.6,Low Fat,0.02394662,others,106.9964,19,Small,Tier 2,Supermarket Type1,1788.3388
FD,5.92,Regular,0.096000183,Dairy,43.7086,38,Medium,Tier 3,Supermarket Type3,1293.6494
NC,20.2,Low Fat,0.074177667,others,93.2462,36,High,Tier 3,Supermarket Type1,1018.0082
FD,14.8,Regular,0.04368089,snacks_breakfast_type,110.157,38,Medium,Tier 3,Supermarket Type3,2306.997
FD,7.75,Regular,0.083268523,Frozen Foods,32.9558,14,Medium,Tier 3,Supermarket Type2,101.8674
FD,8.575,Regular,0.071832909,Dairy,194.1794,19,Small,Tier 2,Supermarket Type1,3316.3498
FD,20.2,Regular,0.0,Baking Goods,197.211,36,High,Tier 3,Supermarket Type1,3535.398
FD,19.35,Regular,0.062625641,Baking Goods,165.3184,24,Medium,Tier 1,Supermarket Type1,1651.184
FD,7.365,Low Fat,0.042646566,Fruits and Vegetables,225.172,21,not_mentioned,Tier 2,Supermarket Type1,452.744
FD,7.5,Low Fat,0.0,Frozen Foods,237.7906,19,Small,Tier 2,Supermarket Type1,1188.453
FD,8.3,Low Fat,0.03555434,Fruits and Vegetables,37.4506,16,not_mentioned,Tier 2,Supermarket Type1,796.9626
FD,16.75,Low Fat,0.105068444,snacks_breakfast_type,156.663,21,not_mentioned,Tier 2,Supermarket Type1,2816.334
FD,10.695,Regular,0.060912865,snacks_breakfast_type,173.8712,14,Medium,Tier 3,Supermarket Type2,4570.0512
NC,5.88,Low Fat,0.02488732,others,147.5392,26,Small,Tier 1,Supermarket Type1,2684.5056
FD,12.6,Low Fat,0.024194731,Dairy,36.1874,26,Small,Tier 1,Supermarket Type1,423.4488
FD,10.695,Regular,0.01141595,snacks_breakfast_type,74.0038,36,High,Tier 3,Supermarket Type1,1034.6532
NC,17.85,Low Fat,0.018023997,others,95.9094,26,Small,Tier 1,Supermarket Type1,2285.0256
FD,19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,14,Medium,Tier 3,Supermarket Type2,2458.1336
FD,7.97,Low Fat,0.036045991,others,107.5596,25,not_mentioned,Tier 3,Grocery Store,431.4384
NC,7.68,Low Fat,0.044607722,others,145.976,38,Small,Tier 1,Grocery Store,585.904
NC,15.7,Low Fat,0.16098885,others,57.8562,21,not_mentioned,Tier 2,Supermarket Type1,651.8182
NC,15.1,Low Fat,0.055793586,others,139.7496,36,High,Tier 3,Supermarket Type1,3952.1888
FD,6.63,Regular,0.104445322,Baking Goods,167.25,14,Medium,Tier 3,Supermarket Type2,1830.95
NC,8.6,Low Fat,0.032687702,others,140.9154,21,not_mentioned,Tier 2,Supermarket Type1,1134.5232
FD,19.25,Regular,0.026949463,Meat,197.711,38,Medium,Tier 3,Supermarket Type3,4910.275
NC,13.0,Low Fat,0.041909345,others,255.0014,21,not_mentioned,Tier 2,Supermarket Type1,5865.0322
FD,5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,24,Medium,Tier 1,Supermarket Type1,1618.5598
DR,6.03,Low Fat,0.0,Dairy,175.1028,24,Medium,Tier 1,Supermarket Type1,1593.9252
FD,13.8,Regular,0.014793124,others,88.5172,14,Medium,Tier 3,Supermarket Type2,2408.8644
FD,16.5,Regular,0.065928735,snacks_breakfast_type,183.0292,38,Medium,Tier 3,Supermarket Type3,8209.314
FD,13.65,Low Fat,0.01583438,snacks_breakfast_type,228.5668,38,Medium,Tier 3,Supermarket Type3,3225.1352
FD,16.1,Regular,0.159728395,Frozen Foods,34.3558,26,Small,Tier 1,Supermarket Type1,271.6464
NC,20.1,Low Fat,0.014925407,others,143.4154,36,High,Tier 3,Supermarket Type1,3545.385
FD,9.17,Low Fat,0.102893121,Baking Goods,141.947,36,High,Tier 3,Supermarket Type1,4008.116
NC,10.895,Low Fat,0.020951848,others,255.3672,26,Small,Tier 1,Supermarket Type1,767.0016
FD,5.325,Regular,0.0,Dairy,55.8298,19,Small,Tier 2,Supermarket Type1,485.3682
FD,12.85,Low Fat,0.108102606,Fruits and Vegetables,233.3642,36,High,Tier 3,Supermarket Type1,3950.1914
FD,11.3,Low Fat,0.0,Meat,196.8426,38,Small,Tier 1,Grocery Store,593.2278
DR,15.35,Low Fat,0.073697713,Drinks,91.912,16,not_mentioned,Tier 2,Supermarket Type1,559.272
FD,16.7,Regular,0.091437584,Starchy Foods,64.3168,25,not_mentioned,Tier 3,Grocery Store,127.8336
FD,13.3,Low Fat,0.009581155,snacks_breakfast_type,64.951,26,Small,Tier 1,Supermarket Type1,1644.526
NC,17.35,Low Fat,0.035997636,others,78.6618,38,Small,Tier 1,Grocery Store,80.5618
FD,6.67,Regular,0.12332588,snacks_breakfast_type,90.2514,36,High,Tier 3,Supermarket Type1,974.0654
FD,20.5,Regular,0.112584813,Fruits and Vegetables,192.0478,24,Medium,Tier 1,Supermarket Type1,1549.9824
FD,15.1,Regular,0.019930418,Frozen Foods,131.531,19,Small,Tier 2,Supermarket Type1,2856.282
NC,17.0,Low Fat,0.126244059,others,124.6362,26,Small,Tier 1,Supermarket Type1,3900.9222
FD,8.42,Regular,0.030905215,others,227.6352,21,not_mentioned,Tier 2,Supermarket Type1,2748.4224
FD,15.2,Regular,0.104365283,Fruits and Vegetables,177.1054,16,not_mentioned,Tier 2,Supermarket Type1,3151.8972
NC,17.0,Low Fat,0.087387669,others,125.073,25,not_mentioned,Tier 3,Grocery Store,369.519
FD,17.6,Regular,0.053481818,Starchy Foods,47.806,16,not_mentioned,Tier 2,Supermarket Type1,1071.938
FD,18.0,Low Fat,0.073306615,others,155.0972,24,Medium,Tier 1,Supermarket Type1,3894.93
NC,14.6,Low Fat,0.043021542,others,196.9084,25,not_mentioned,Tier 3,Grocery Store,595.2252
FD,5.8,Low Fat,0.13169655,Dairy,89.4172,16,not_mentioned,Tier 2,Supermarket Type1,2498.0816
NC,9.8,Low Fat,0.090834158,others,192.2478,14,Medium,Tier 3,Supermarket Type2,4068.7038
NC,17.25,Low Fat,0.19875618,others,250.7724,38,Small,Tier 1,Grocery Store,251.6724
FD,14.3,Low Fat,0.026321701,Frozen Foods,77.6302,26,Small,Tier 1,Supermarket Type1,950.7624
FD,11.1,Low Fat,0.176215665,Baking Goods,158.8604,26,Small,Tier 1,Supermarket Type1,2693.8268
FD,17.0,Low Fat,0.136008489,Fruits and Vegetables,171.7106,21,not_mentioned,Tier 2,Supermarket Type1,1711.106
FD,18.6,Regular,0.17174348,Meat,48.8376,24,Medium,Tier 1,Supermarket Type1,1294.3152
FD,8.895,Regular,0.08154715,snacks_breakfast_type,49.8008,16,not_mentioned,Tier 2,Supermarket Type1,759.012
DR,6.28,Low Fat,0.027570939,Drinks,86.6198,38,Medium,Tier 3,Supermarket Type3,2529.3742
FD,10.3,Low Fat,0.146767897,Meat,102.3648,14,Medium,Tier 3,Supermarket Type2,1557.972
FD,19.25,Regular,0.03467086,others,141.8496,36,High,Tier 3,Supermarket Type1,2399.5432
FD,12.6,Low Fat,0.09619424,snacks_breakfast_type,210.8612,19,Small,Tier 2,Supermarket Type1,1254.3672
FD,15.3,Regular,0.08511049,others,215.7218,14,Medium,Tier 3,Supermarket Type2,1923.4962
FD,8.71,Regular,0.1263349,others,184.0924,38,Small,Tier 1,Grocery Store,555.2772
NC,18.6,Low Fat,0.012592289,others,123.3414,38,Medium,Tier 3,Supermarket Type3,4751.8146
FD,14.85,Regular,0.05357685,Baking Goods,122.2072,38,Medium,Tier 3,Supermarket Type3,3552.7088
FD,18.6,Low Fat,0.077168705,snacks_breakfast_type,160.6236,14,Medium,Tier 3,Supermarket Type2,1611.236
NC,14.5,Low Fat,0.032597778,others,163.621,25,not_mentioned,Tier 3,Grocery Store,815.605
FD,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,14,Medium,Tier 3,Supermarket Type2,2173.1712
FD,10.3,Low Fat,0.078903499,Baking Goods,177.637,21,not_mentioned,Tier 2,Supermarket Type1,4234.488
NC,17.0,Low Fat,0.091411749,others,121.373,38,Small,Tier 1,Grocery Store,369.519
NC,5.4,Low Fat,0.084245356,others,164.6526,38,Small,Tier 1,Grocery Store,657.8104
FD,7.155,Regular,0.281509514,snacks_breakfast_type,33.8874,25,not_mentioned,Tier 3,Grocery Store,35.2874
NC,16.5,Low Fat,0.012689327,others,39.7506,14,Medium,Tier 3,Supermarket Type2,227.7036
FD,5.59,Regular,0.094741514,snacks_breakfast_type,63.1168,25,not_mentioned,Tier 3,Grocery Store,191.7504
FD,15.15,Low Fat,0.046496777,Baking Goods,149.6708,25,not_mentioned,Tier 3,Grocery Store,300.9416
FD,13.1,Low Fat,0.076005548,Dairy,166.1158,16,not_mentioned,Tier 2,Supermarket Type1,1169.8106
FD,8.06,Low Fat,0.0,snacks_breakfast_type,232.7326,14,Medium,Tier 3,Supermarket Type2,3696.5216
FD,10.195,Regular,0.0,Frozen Foods,139.5838,14,Medium,Tier 3,Supermarket Type2,4495.4816
FD,10.1,Low Fat,0.053732324,others,49.8008,25,not_mentioned,Tier 3,Grocery Store,303.6048
NC,6.235,Low Fat,0.033807904,others,258.9962,25,not_mentioned,Tier 3,Grocery Store,258.9962
FD,12.5,Low Fat,0.020782036,snacks_breakfast_type,198.3742,14,Medium,Tier 3,Supermarket Type2,2587.9646
FD,11.35,Regular,0.063173691,Dairy,86.1856,36,High,Tier 3,Supermarket Type1,1494.0552
FD,9.065,Low Fat,0.115563679,Frozen Foods,96.0094,21,not_mentioned,Tier 2,Supermarket Type1,1713.7692
FD,11.65,Regular,0.076278201,snacks_breakfast_type,85.1908,16,not_mentioned,Tier 2,Supermarket Type1,671.1264
FD,18.2,Regular,0.012223687,Fruits and Vegetables,57.1904,24,Medium,Tier 1,Supermarket Type1,1640.5312
FD,6.115,Regular,0.011419301,Frozen Foods,91.0488,14,Medium,Tier 3,Supermarket Type2,1629.8784
FD,6.92,Regular,0.131458247,snacks_breakfast_type,90.5804,14,Medium,Tier 3,Supermarket Type2,183.7608
FD,7.035,Low Fat,0.021883368,Frozen Foods,263.791,24,Medium,Tier 1,Supermarket Type1,4996.829
FD,18.2,Low Fat,0.012607876,snacks_breakfast_type,139.818,26,Small,Tier 1,Supermarket Type1,1398.18
FD,10.5,Regular,0.025041738,Fruits and Vegetables,218.7508,21,not_mentioned,Tier 2,Supermarket Type1,3255.762
NC,17.6,Low Fat,0.018934719,others,237.759,24,Medium,Tier 1,Supermarket Type1,3545.385
FD,13.5,Low Fat,0.021392306,Fruits and Vegetables,182.0976,38,Medium,Tier 3,Supermarket Type3,6157.3184
FD,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,21,not_mentioned,Tier 2,Supermarket Type1,2828.3184
FD,16.5,Low Fat,0.028395167,snacks_breakfast_type,91.7146,36,High,Tier 3,Supermarket Type1,2462.7942
FD,13.15,Regular,0.165221717,Fruits and Vegetables,172.0764,36,High,Tier 3,Supermarket Type1,4466.1864
FD,7.89,Low Fat,0.036127671,Dairy,117.4782,19,Small,Tier 2,Supermarket Type1,2026.0294
FD,20.5,Regular,0.019277945,Frozen Foods,82.8592,14,Medium,Tier 3,Supermarket Type2,1733.7432
FD,16.25,Low Fat,0.057629899,Fruits and Vegetables,123.9046,14,Medium,Tier 3,Supermarket Type2,1120.5414
FD,12.6,Low Fat,0.096212432,snacks_breakfast_type,207.2612,26,Small,Tier 1,Supermarket Type1,4390.2852
FD,8.36,Low Fat,0.024387984,Baking Goods,92.4462,38,Small,Tier 1,Grocery Store,185.0924
FD,8.775,Low Fat,0.021647195,Fruits and Vegetables,109.5228,21,not_mentioned,Tier 2,Supermarket Type1,994.7052
FD,7.42,Regular,0.021573645,others,184.6582,26,Small,Tier 1,Supermarket Type1,5015.4714
DR,8.67,Low Fat,0.065424208,Drinks,145.8128,19,Small,Tier 2,Supermarket Type1,2444.8176
FD,8.77,Regular,0.046866331,Fruits and Vegetables,170.5422,21,not_mentioned,Tier 2,Supermarket Type1,1551.9798
FD,19.35,Regular,0.0,Fruits and Vegetables,238.6564,36,High,Tier 3,Supermarket Type1,3575.346
FD,16.25,Low Fat,0.087102593,Dairy,96.041,36,High,Tier 3,Supermarket Type1,868.869
NC,11.5,Low Fat,0.01774202,others,129.6626,16,not_mentioned,Tier 2,Supermarket Type1,1836.2764
FD,11.1,Low Fat,0.010632752,others,82.5908,36,High,Tier 3,Supermarket Type1,1510.0344
FD,14.0,Regular,0.031116081,others,55.264,38,Medium,Tier 3,Supermarket Type3,1544.656
FD,5.59,Regular,0.05671761,snacks_breakfast_type,62.9168,21,not_mentioned,Tier 2,Supermarket Type1,1406.1696
FD,5.91,Low Fat,0.079931185,others,219.7456,38,Small,Tier 1,Grocery Store,884.1824
FD,6.55,Low Fat,0.024505418,snacks_breakfast_type,102.9332,36,High,Tier 3,Supermarket Type1,1845.5976
FD,6.85,Low Fat,0.03830192,Frozen Foods,261.2594,25,not_mentioned,Tier 3,Grocery Store,1046.6376
NC,21.25,Low Fat,0.024693927,others,144.1102,24,Medium,Tier 1,Supermarket Type1,1749.7224
FD,11.1,Low Fat,0.010590075,others,84.6908,38,Medium,Tier 3,Supermarket Type3,3691.1952
FD,12.8,Regular,0.190569038,snacks_breakfast_type,138.7838,25,not_mentioned,Tier 3,Grocery Store,280.9676
FD,8.31,Regular,0.0,snacks_breakfast_type,177.4028,26,Small,Tier 1,Supermarket Type1,3896.2616
DR,12.1,Low Fat,0.016826748,Drinks,179.166,26,Small,Tier 1,Supermarket Type1,3056.022
FD,18.25,Low Fat,0.088394115,Frozen Foods,194.7452,38,Medium,Tier 3,Supermarket Type3,5872.356
NC,20.25,Low Fat,0.0,others,145.6418,36,High,Tier 3,Supermarket Type1,3384.2614
FD,14.3,Low Fat,0.129783577,Baking Goods,78.2328,38,Medium,Tier 3,Supermarket Type3,1004.0264
FD,13.5,Regular,0.0,snacks_breakfast_type,262.891,38,Small,Tier 1,Grocery Store,788.973
FD,16.75,Low Fat,0.0,snacks_breakfast_type,156.163,26,Small,Tier 1,Supermarket Type1,2816.334
FD,7.075,Low Fat,0.058465268,Dairy,145.3128,21,not_mentioned,Tier 2,Supermarket Type1,1869.5664
FD,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,19,Small,Tier 2,Supermarket Type1,1808.9786
FD,6.63,Regular,0.01098386,snacks_breakfast_type,55.4588,14,Medium,Tier 3,Supermarket Type2,343.5528
FD,8.935,Low Fat,0.040245222,Frozen Foods,54.9298,24,Medium,Tier 1,Supermarket Type1,1348.245
FD,7.935,Low Fat,0.017253305,Dairy,51.435,16,not_mentioned,Tier 2,Supermarket Type1,499.35
FD,7.485,Low Fat,0.069231189,snacks_breakfast_type,112.1228,24,Medium,Tier 1,Supermarket Type1,1215.7508
FD,9.5,Low Fat,0.074648119,snacks_breakfast_type,253.3724,14,Medium,Tier 3,Supermarket Type2,755.0172
NC,18.35,Low Fat,0.030542489,others,193.1162,24,Medium,Tier 1,Supermarket Type1,2693.8268
